1935, 528, 1470701631155
4151, 7926, 1470701631155
2308, 32513, 1470701631155
780, 12697, 1470701631155
9354, 35623, 1470701631155
84, 49354, 1470701631155
1357, 57512, 1470701631155
6052, 24957, 1470701631155
4919, 18851, 1470701631155
4396, 12052, 1470701631155
239, 32852, 1470701631155
4876, 37663, 1470701631155
2492, 82575, 1470701631155
8003, 33462, 1470701631155
9637, 95520, 1470701631155
1030, 74936, 1470701631155
70, 69920, 1470701631155
4746, 79155, 1470701631155
8465, 22215, 1470701631155
9294, 39872, 1470701631155
9534, 58955, 1470701631155
279, 86911, 1470701631155
5440, 62927, 1470701631155
7097, 45369, 1470701631155
9878, 67585, 1470701631155
8543, 45167, 1470701631155
9179, 88370, 1470701631155
7896, 50956, 1470701631155
4059, 71337, 1470701631155
542, 2448, 1470701631155
4098, 33675, 1470701631155
7396, 4075, 1470701631155
7954, 63928, 1470701631155
9963, 75475, 1470701631155
9152, 15066, 1470701631155
5137, 10933, 1470701631155
3036, 55247, 1470701631155
2743, 65221, 1470701631155
2252, 89108, 1470701631155
5037, 84824, 1470701631155
1236, 8656, 1470701631155
2140, 83997, 1470701631155
5363, 49834, 1470701631155
8639, 29936, 1470701631155
6941, 6686, 1470701631155
7839, 1391, 1470701631155
4497, 78259, 1470701631155
6618, 65037, 1470701631155
7158, 82289, 1470701631155
4143, 88254, 1470701631155
5655, 81689, 1470701631155
361, 40340, 1470701631155
2823, 39795, 1470701631155
7990, 1902, 1470701631155
3779, 64477, 1470701631155
1810, 94876, 1470701631155
8467, 97850, 1470701631155
9109, 21910, 1470701631155
1405, 14856, 1470701631155
5221, 94776, 1470701631155
6534, 5442, 1470701631155
1481, 39028, 1470701631155
5797, 71280, 1470701631155
7980, 17908, 1470701631155
1863, 60615, 1470701631155
7674, 37403, 1470701631155
3128, 47075, 1470701631155
5706, 20761, 1470701631155
6612, 37211, 1470701631155
7128, 10344, 1470701631155
8682, 65235, 1470701631155
2830, 51307, 1470701631155
378, 19306, 1470701631155
990, 3763, 1470701631155
4987, 9021, 1470701631155
8687, 60977, 1470701631155
2571, 584, 1470701631155
6849, 61888, 1470701631155
5556, 34295, 1470701631155
4222, 28052, 1470701631155
8327, 47634, 1470701631155
3744, 67572, 1470701631155
5672, 61686, 1470701631155
2905, 12256, 1470701631155
854, 83594, 1470701631155
8867, 85893, 1470701631155
2949, 82937, 1470701631155
3492, 393, 1470701631155
6090, 30697, 1470701631155
8685, 30219, 1470701631155
2386, 84854, 1470701631155
2607, 35911, 1470701631155
9488, 61440, 1470701631155
987, 70450, 1470701631155
4497, 70623, 1470701631155
7013, 43169, 1470701631155
2669, 52559, 1470701631155
4116, 12849, 1470701631155
7340, 27889, 1470701631155
9112, 90216, 1470701631155
6530, 60129, 1470701631155
1064, 71253, 1470701631155
2137, 41176, 1470701631155
7928, 28026, 1470701631155
5945, 87394, 1470701631155
6708, 76503, 1470701631155
1543, 23074, 1470701631155
9627, 16647, 1470701631155
455, 9503, 1470701631155
8634, 54540, 1470701631155
2159, 86047, 1470701631155
4371, 55440, 1470701631155
2282, 84952, 1470701631155
7387, 2747, 1470701631155
1846, 93169, 1470701631155
701, 54827, 1470701631155
8699, 44004, 1470701631155
9342, 55145, 1470701631155
4055, 86902, 1470701631155
4398, 4579, 1470701631155
1675, 41505, 1470701631155
7319, 71536, 1470701631155
284, 24847, 1470701631155
5318, 17853, 1470701631155
7846, 50869, 1470701631155
7987, 68238, 1470701631155
7556, 61677, 1470701631155
6718, 98741, 1470701631155
6516, 4327, 1470701631155
2616, 83962, 1470701631155
8347, 43447, 1470701631155
9307, 40550, 1470701631155
7989, 27764, 1470701631155
1863, 45489, 1470701631155
7510, 32762, 1470701631155
6442, 47561, 1470701631155
2962, 46766, 1470701631155
1884, 89551, 1470701631155
5046, 81741, 1470701631155
8036, 15029, 1470701631155
3025, 77655, 1470701631155
3674, 94009, 1470701631155
5026, 16255, 1470701631155
5001, 64101, 1470701631155
1935, 49366, 1470701631155
5568, 70614, 1470701631155
8623, 35296, 1470701631155
7110, 21143, 1470701631155
309, 2132, 1470701631155
9544, 65790, 1470701631155
2425, 52425, 1470701631155
1617, 98672, 1470701631155
3285, 12694, 1470701631155
3732, 62091, 1470701631155
2857, 96072, 1470701631155
2569, 69917, 1470701631155
6907, 84855, 1470701631155
4994, 72620, 1470701631155
8750, 24588, 1470701631155
24, 6964, 1470701631155
1294, 83777, 1470701631155
7495, 21049, 1470701631155
7494, 32778, 1470701631155
4371, 74169, 1470701631155
1198, 73223, 1470701631155
5141, 25120, 1470701631155
6964, 18154, 1470701631155
5990, 29948, 1470701631155
2949, 91458, 1470701631155
6502, 51486, 1470701631155
296, 43697, 1470701631155
1417, 38112, 1470701631155
4440, 13158, 1470701631155
432, 53897, 1470701631155
9628, 63659, 1470701631155
2096, 89495, 1470701631155
6293, 39681, 1470701631155
5584, 48554, 1470701631155
4771, 18836, 1470701631155
9972, 9672, 1470701631155
9348, 22063, 1470701631155
7633, 33960, 1470701631155
7802, 31332, 1470701631155
9868, 13651, 1470701631155
8712, 55677, 1470701631155
8564, 55647, 1470701631155
9241, 55381, 1470701631155
6473, 80139, 1470701631155
6333, 73336, 1470701631155
7431, 14384, 1470701631155
1760, 31410, 1470701631155
8355, 89666, 1470701631155
5801, 37393, 1470701631155
544, 56850, 1470701631155
2204, 76190, 1470701631155
3151, 85122, 1470701631155
5708, 2831, 1470701631155
1969, 74470, 1470701631155
7393, 51869, 1470701631155
7529, 54551, 1470701631155
1666, 86769, 1470701631155
4691, 37800, 1470701631155
7823, 43715, 1470701631155
9020, 1483, 1470701631155
9981, 68031, 1470701631155
204, 60161, 1470701631155
6830, 37111, 1470701631155
8407, 40169, 1470701631155
557, 18763, 1470701631155
5035, 43865, 1470701631155
1956, 23716, 1470701631155
4710, 32995, 1470701631155
810, 9418, 1470701631155
7752, 73866, 1470701631155
7211, 17148, 1470701631155
753, 53551, 1470701631155
7797, 92105, 1470701631155
9351, 63888, 1470701631155
877, 67753, 1470701631155
5669, 17356, 1470701631155
6829, 79469, 1470701631155
227, 71901, 1470701631155
8906, 44466, 1470701631155
462, 47458, 1470701631155
9829, 33003, 1470701631155
6405, 10249, 1470701631155
3726, 65222, 1470701631155
3887, 86952, 1470701631155
2144, 85025, 1470701631155
6812, 80358, 1470701631155
4222, 10824, 1470701631155
134, 94047, 1470701631155
5192, 96079, 1470701631155
3459, 34033, 1470701631155
9257, 56983, 1470701631155
858, 60475, 1470701631155
815, 42390, 1470701631155
7344, 27077, 1470701631155
792, 28312, 1470701631155
7678, 51745, 1470701631155
9830, 53995, 1470701631155
1089, 76201, 1470701631155
8815, 47586, 1470701631155
8349, 87372, 1470701631155
1780, 58807, 1470701631155
9838, 46602, 1470701631155
1564, 17734, 1470701631155
5613, 16522, 1470701631155
2956, 81518, 1470701631155
9244, 92355, 1470701631155
3221, 14169, 1470701631155
8798, 4036, 1470701631155
6778, 67242, 1470701631155
854, 3256, 1470701631155
3628, 66016, 1470701631155
282, 9402, 1470701631155
1508, 42532, 1470701631155
9923, 28291, 1470701631155
5660, 74167, 1470701631155
6324, 44972, 1470701631155
5658, 29871, 1470701631155
3669, 65733, 1470701631155
698, 50717, 1470701631155
187, 39766, 1470701631155
5847, 86609, 1470701631155
8565, 34558, 1470701631155
8214, 74976, 1470701631155
5766, 21619, 1470701631155
8992, 3710, 1470701631155
4042, 10296, 1470701631156
6025, 71904, 1470701631156
8022, 84066, 1470701631156
2801, 72434, 1470701631156
6753, 49214, 1470701631156
423, 77699, 1470701631156
9849, 17798, 1470701631156
4069, 40811, 1470701631156
6691, 55818, 1470701631156
1292, 7285, 1470701631156
8371, 27207, 1470701631156
7917, 37217, 1470701631156
164, 35643, 1470701631156
4848, 83833, 1470701631156
1716, 3702, 1470701631156
741, 69667, 1470701631156
5855, 68261, 1470701631156
7525, 9968, 1470701631156
1111, 80397, 1470701631156
148, 94032, 1470701631156
5245, 39266, 1470701631156
821, 95108, 1470701631156
1214, 7669, 1470701631156
7593, 13614, 1470701631156
429, 57575, 1470701631156
8102, 114, 1470701631156
4201, 92929, 1470701631156
4560, 67274, 1470701631156
3194, 38834, 1470701631156
5735, 42259, 1470701631156
3182, 39608, 1470701631156
2141, 62989, 1470701631156
3322, 45855, 1470701631156
5234, 75269, 1470701631156
8783, 37936, 1470701631156
1870, 15926, 1470701631156
5483, 89722, 1470701631156
5130, 82746, 1470701631156
2297, 34838, 1470701631156
4907, 57722, 1470701631156
4662, 39662, 1470701631156
9244, 34109, 1470701631156
8449, 5930, 1470701631156
2775, 26902, 1470701631156
5102, 10172, 1470701631156
9231, 45404, 1470701631156
7382, 62886, 1470701631156
6157, 33836, 1470701631156
2063, 74632, 1470701631156
3718, 57590, 1470701631156
820, 58943, 1470701631156
9877, 94561, 1470701631156
401, 62477, 1470701631156
5242, 12899, 1470701631156
8845, 44421, 1470701631156
1710, 24658, 1470701631156
7779, 99952, 1470701631156
5922, 8250, 1470701631156
2671, 47237, 1470701631156
7795, 92910, 1470701631156
1186, 52370, 1470701631156
1100, 72131, 1470701631156
2082, 6989, 1470701631156
3001, 16917, 1470701631156
2946, 24510, 1470701631156
9139, 93786, 1470701631156
329, 11247, 1470701631156
5004, 29163, 1470701631156
5761, 59747, 1470701631156
2201, 11772, 1470701631156
1422, 74111, 1470701631156
4103, 42584, 1470701631156
2552, 76892, 1470701631156
2731, 26002, 1470701631156
3543, 32855, 1470701631156
906, 90463, 1470701631156
7691, 27979, 1470701631156
3778, 86231, 1470701631156
3957, 31193, 1470701631156
1779, 86553, 1470701631156
486, 14052, 1470701631156
4766, 37159, 1470701631156
9618, 38164, 1470701631156
5256, 89646, 1470701631156
3631, 27173, 1470701631156
7674, 56230, 1470701631156
8480, 96800, 1470701631156
7673, 23759, 1470701631156
7145, 41475, 1470701631156
3885, 34314, 1470701631156
7422, 2756, 1470701631156
6208, 43986, 1470701631156
5644, 21632, 1470701631156
3685, 86725, 1470701631156
4, 72759, 1470701631156
530, 30603, 1470701631156
8335, 21209, 1470701631156
3435, 90259, 1470701631156
8147, 60227, 1470701631156
396, 65924, 1470701631156
2929, 19708, 1470701631156
6835, 94813, 1470701631156
7847, 25797, 1470701631156
216, 23225, 1470701631156
5065, 70999, 1470701631156
4602, 51400, 1470701631156
5319, 79761, 1470701631156
9496, 28082, 1470701631156
3627, 73482, 1470701631156
3432, 28701, 1470701631156
3809, 35891, 1470701631156
2551, 44126, 1470701631156
2867, 4158, 1470701631156
4206, 20310, 1470701631156
4384, 75312, 1470701631156
4029, 11816, 1470701631156
1689, 13584, 1470701631156
8247, 55937, 1470701631156
2360, 87147, 1470701631156
9097, 92953, 1470701631156
4124, 614, 1470701631156
3016, 41396, 1470701631156
1749, 87523, 1470701631156
3398, 78346, 1470701631156
4937, 69890, 1470701631156
9249, 70541, 1470701631156
6625, 24762, 1470701631156
9368, 771, 1470701631156
1956, 7060, 1470701631156
4907, 29125, 1470701631156
813, 65488, 1470701631156
3790, 8149, 1470701631156
4651, 66377, 1470701631156
9625, 66961, 1470701631156
2837, 74094, 1470701631156
7775, 31473, 1470701631156
4344, 32162, 1470701631156
9817, 8947, 1470701631156
350, 7870, 1470701631156
975, 23715, 1470701631156
2877, 6816, 1470701631156
2482, 16484, 1470701631156
6137, 1911, 1470701631156
8105, 24494, 1470701631156
4695, 71354, 1470701631156
9941, 24086, 1470701631156
8255, 77239, 1470701631156
2675, 14789, 1470701631156
3388, 72305, 1470701631156
1550, 48586, 1470701631156
7908, 58954, 1470701631156
7919, 96803, 1470701631156
143, 50683, 1470701631156
3138, 9901, 1470701631156
5126, 45031, 1470701631156
4630, 56552, 1470701631156
8537, 85243, 1470701631156
1728, 99375, 1470701631156
5436, 35577, 1470701631156
1021, 28689, 1470701631156
5359, 51026, 1470701631156
1154, 81858, 1470701631156
1449, 21434, 1470701631156
369, 23315, 1470701631156
928, 34575, 1470701631156
6107, 61451, 1470701631156
488, 6683, 1470701631156
9740, 11955, 1470701631156
9846, 4514, 1470701631156
8343, 9320, 1470701631156
6703, 80449, 1470701631156
5375, 33221, 1470701631156
4818, 33646, 1470701631156
9040, 28830, 1470701631156
7806, 95562, 1470701631156
4872, 89055, 1470701631156
9121, 8732, 1470701631156
1253, 64285, 1470701631156
5839, 7181, 1470701631156
9227, 45785, 1470701631156
2443, 96588, 1470701631156
3474, 50802, 1470701631156
6261, 21696, 1470701631156
618, 16035, 1470701631157
2176, 22951, 1470701631157
6700, 12234, 1470701631157
4222, 45778, 1470701631157
9167, 37379, 1470701631157
8491, 78768, 1470701631157
1348, 15390, 1470701631157
5491, 1144, 1470701631157
4190, 22633, 1470701631157
3089, 36824, 1470701631157
8529, 52703, 1470701631157
4677, 28581, 1470701631157
5798, 49105, 1470701631157
5968, 26449, 1470701631157
5336, 44415, 1470701631157
8127, 81331, 1470701631157
9246, 39605, 1470701631157
6290, 91226, 1470701631157
3557, 1818, 1470701631157
1288, 57822, 1470701631157
9946, 48140, 1470701631157
4025, 54393, 1470701631157
5025, 44639, 1470701631157
495, 75279, 1470701631157
5460, 1283, 1470701631157
8962, 36456, 1470701631157
4012, 81791, 1470701631157
1919, 38327, 1470701631157
6053, 54422, 1470701631157
3780, 91238, 1470701631157
9761, 62544, 1470701631157
8059, 78417, 1470701631157
1707, 26188, 1470701631157
3520, 41997, 1470701631157
9862, 70462, 1470701631157
2144, 81066, 1470701631157
3522, 67020, 1470701631157
8032, 56484, 1470701631157
123, 10287, 1470701631157
5847, 28412, 1470701631157
4142, 42783, 1470701631157
9257, 71434, 1470701631157
3688, 84785, 1470701631157
7201, 60182, 1470701631157
4396, 35, 1470701631157
6379, 88147, 1470701631157
3025, 63939, 1470701631157
5739, 49911, 1470701631157
9430, 5929, 1470701631157
6173, 41264, 1470701631157
9667, 73085, 1470701631157
26, 9049, 1470701631157
4269, 20333, 1470701631157
8179, 79942, 1470701631157
6118, 3772, 1470701631157
7006, 53515, 1470701631157
831, 84240, 1470701631157
2442, 75617, 1470701631157
1274, 36558, 1470701631157
3904, 12343, 1470701631157
848, 74355, 1470701631157
904, 94402, 1470701631157
76, 61238, 1470701631157
8389, 43298, 1470701631157
1778, 1489, 1470701631157
8990, 44595, 1470701631157
8144, 40669, 1470701631157
8570, 97201, 1470701631157
2911, 85625, 1470701631157
2039, 65211, 1470701631157
9909, 56501, 1470701631157
9143, 50313, 1470701631157
7563, 42951, 1470701631157
7864, 72332, 1470701631157
2406, 50059, 1470701631157
6591, 33647, 1470701631157
9300, 68670, 1470701631157
6624, 12186, 1470701631157
181, 95497, 1470701631157
7244, 70382, 1470701631157
5108, 97637, 1470701631157
9543, 50310, 1470701631157
2880, 45317, 1470701631157
7972, 4118, 1470701631157
2523, 78619, 1470701631157
2032, 6617, 1470701631157
9918, 34473, 1470701631157
2936, 31074, 1470701631157
6903, 58392, 1470701631157
1608, 4428, 1470701631157
320, 5407, 1470701631157
6945, 79282, 1470701631157
2189, 21345, 1470701631157
390, 45028, 1470701631157
6626, 21081, 1470701631157
756, 89143, 1470701631157
1870, 61863, 1470701631157
6571, 36507, 1470701631157
2985, 98523, 1470701631157
6221, 95597, 1470701631157
917, 29437, 1470701631157
6657, 34009, 1470701631157
2435, 93670, 1470701631157
564, 4226, 1470701631157
8342, 5685, 1470701631157
2958, 80930, 1470701631157
2956, 19649, 1470701631157
3676, 1557, 1470701631157
3406, 16086, 1470701631157
6335, 89096, 1470701631157
7125, 50758, 1470701631157
1745, 92538, 1470701631157
4423, 23899, 1470701631157
2927, 39713, 1470701631157
6061, 10118, 1470701631157
359, 24697, 1470701631157
2306, 40875, 1470701631157
5247, 63316, 1470701631157
4074, 45338, 1470701631157
5760, 91638, 1470701631157
1260, 12912, 1470701631157
2605, 95181, 1470701631157
3310, 51239, 1470701631157
3620, 7852, 1470701631157
7756, 16918, 1470701631157
7423, 86864, 1470701631157
2756, 23213, 1470701631157
7495, 52147, 1470701631157
